,article_title,country,revision_id,article_quality,population,region
6022,Bai Kelfa Sankoh,Sierra Leone,1093263811,Stub,8.7,WESTERN AFRICA
6023,Tinga Seisay,Sierra Leone,1103837195,C,8.7,WESTERN AFRICA
6024,Solomon Athanasius James Pratt,Sierra Leone,1104360217,Stub,8.7,WESTERN AFRICA
6025,Valentine Strasser,Sierra Leone,1109040965,C,8.7,WESTERN AFRICA
6026,Alpha Timbo,Sierra Leone,971644466,Start,8.7,WESTERN AFRICA
6027,Andrew Kuan,Singapore,1106351077,Start,5.5,SOUTHEAST ASIA
6028,Lim Han Hoe,Singapore,1108446872,C,5.5,SOUTHEAST ASIA
6029,Ooi Boon Ewe,Singapore,1103546461,Start,5.5,SOUTHEAST ASIA
6030,Rudolf Filkus,Slovakia,1006072918,Stub,5.4,EASTERN EUROPE
6031,Ján Francisci-Rimavský,Slovakia,1107024861,C,5.4,EASTERN EUROPE
6032,Jozef Gregor-Tajovský,Slovakia,1084055090,C,5.4,EASTERN EUROPE
6033,Milan Haborák,Slovakia,1065133185,Start,5.4,EASTERN EUROPE
6034,Ivan Hopta,Slovakia,1106148875,Stub,5.4,EASTERN EUROPE
6035,Jozef Miloslav Hurban,Slovakia,1102138127,C,5.4,EASTERN EUROPE
6036,Antonín Janoušek,Slovakia,1081772760,Start,5.4,EASTERN EUROPE
6037,Ján Kollár,Slovakia,1105810000,C,5.4,EASTERN EUROPE
6038,Juraj Košút,Slovakia,1098001466,C,5.4,EASTERN EUROPE
6039,Ivan Lesay,Slovakia,1093239574,GA,5.4,EASTERN EUROPE
6040,Ivan Lexa,Slovakia,1113198710,Start,5.4,EASTERN EUROPE
6041,Ján Lunter,Slovakia,1105947402,Start,5.4,EASTERN EUROPE
6042,Štefan Osuský,Slovakia,1080228202,C,5.4,EASTERN EUROPE
6043,Gabriel Palacka,Slovakia,1109948113,Start,5.4,EASTERN EUROPE
6044,Simona Petrík,Slovakia,1112839272,C,5.4,EASTERN EUROPE
6045,Julián Šimko,Slovakia,1090354432,Stub,5.4,EASTERN EUROPE
6046,Jozef Sivák,Slovakia,1105404075,Stub,5.4,EASTERN EUROPE
6047,Radovan Sloboda (politician),Slovakia,1106146529,Start,5.4,EASTERN EUROPE
6048,Ľudovít Štúr,Slovakia,1104491431,B,5.4,EASTERN EUROPE
6049,Jaroslav Svěchota,Slovakia,1115512326,Start,5.4,EASTERN EUROPE
6050,8th National Assembly of Slovenia,Slovenia,1110653139,B,2.1,SOUTHERN EUROPE
6051,Viktor Avbelj,Slovenia,1076931457,Stub,2.1,SOUTHERN EUROPE
6052,Josef Anton Barbo von Waxenstein,Slovenia,1099768272,Start,2.1,SOUTHERN EUROPE
6053,Joseph Emanuel Barbo von Waxenstein,Slovenia,1114107894,Start,2.1,SOUTHERN EUROPE
6054,Tatjana Bobnar,Slovenia,1110339618,Start,2.1,SOUTHERN EUROPE
6055,József Borovnyák,Slovenia,1095084562,Stub,2.1,SOUTHERN EUROPE
6056,Klemen Boštjančič,Slovenia,1111951290,Start,2.1,SOUTHERN EUROPE
6057,Uroš Brežan,Slovenia,1110339465,Start,2.1,SOUTHERN EUROPE
6058,Ivan Cankar,Slovenia,1072162015,C,2.1,SOUTHERN EUROPE
6059,Jože P. Damijan,Slovenia,1006800884,GA,2.1,SOUTHERN EUROPE
6060,Lambert Ehrlich,Slovenia,1090244530,GA,2.1,SOUTHERN EUROPE
6061,Emilija Stojmenova Duh,Slovenia,1101796769,Start,2.1,SOUTHERN EUROPE
6062,Josip Ferfolja,Slovenia,1099213916,Start,2.1,SOUTHERN EUROPE
6063,Sanja Ajanovič Hovnik,Slovenia,1110339664,Start,2.1,SOUTHERN EUROPE
6064,Johann Nepomuk Hradeczky,Slovenia,1030361090,Start,2.1,SOUTHERN EUROPE
6065,Božidar Jakac,Slovenia,1089135416,C,2.1,SOUTHERN EUROPE
6066,József Klekl (politician),Slovenia,1091872792,Start,2.1,SOUTHERN EUROPE
6067,József Klekl (writer),Slovenia,1078005718,Start,2.1,SOUTHERN EUROPE
6068,Boris Kraigher,Slovenia,1063586220,Stub,2.1,SOUTHERN EUROPE
6069,Jožef Krajnc,Slovenia,1114850674,Start,2.1,SOUTHERN EUROPE
6070,Ivan Kramberger,Slovenia,1102238755,Start,2.1,SOUTHERN EUROPE
6071,István Kühár,Slovenia,1078006386,Stub,2.1,SOUTHERN EUROPE
6072,Matija Majar,Slovenia,1078006826,Start,2.1,SOUTHERN EUROPE
6073,Andrej Marinc,Slovenia,1095085152,Stub,2.1,SOUTHERN EUROPE
6074,Mark Boris Andrijanič,Slovenia,1114119903,Start,2.1,SOUTHERN EUROPE
6075,Drago Marušič,Slovenia,1101649728,Start,2.1,SOUTHERN EUROPE
6076,Matej Arčon,Slovenia,1091947189,Start,2.1,SOUTHERN EUROPE
6077,Anton Novačan,Slovenia,1099927478,Start,2.1,SOUTHERN EUROPE
6078,Igor Papič,Slovenia,1110338248,Stub,2.1,SOUTHERN EUROPE
6079,Dominika Švarc Pipan,Slovenia,1110339643,Start,2.1,SOUTHERN EUROPE
6080,Jože Podgoršek,Slovenia,1100530431,Stub,2.1,SOUTHERN EUROPE
6081,Dušan Šinigoj,Slovenia,1011743534,Stub,2.1,SOUTHERN EUROPE
6082,Matija Škerbec,Slovenia,1084428429,B,2.1,SOUTHERN EUROPE
6083,Alenka Smerkolj,Slovenia,1085316550,Start,2.1,SOUTHERN EUROPE
6084,Janko Smole,Slovenia,1076927921,Stub,2.1,SOUTHERN EUROPE
6085,Franc Snoj,Slovenia,1089996788,Stub,2.1,SOUTHERN EUROPE
6086,Patricija Šulin,Slovenia,1057402692,Stub,2.1,SOUTHERN EUROPE
6087,József Szakovics,Slovenia,1078575911,Start,2.1,SOUTHERN EUROPE
6088,Vilmos Tkálecz,Slovenia,1011171974,Stub,2.1,SOUTHERN EUROPE
6089,Ludvik Toplak,Slovenia,1099224184,Start,2.1,SOUTHERN EUROPE
6090,Asta Vrečko,Slovenia,1110339536,Start,2.1,SOUTHERN EUROPE
6091,Valentin Zarnik,Slovenia,1095084255,Stub,2.1,SOUTHERN EUROPE
6092,Janez Zemljarič,Slovenia,1076929779,Stub,2.1,SOUTHERN EUROPE
6093,Nestor Ghiro,Solomon Islands,1103157870,Stub,0.7,OCEANIA
6094,John Dean Kuku,Solomon Islands,1103157243,Stub,0.7,OCEANIA
6095,Doreen Kuper,Solomon Islands,1071176674,Start,0.7,OCEANIA
6096,Eric Lawson (politician),Solomon Islands,1103173015,Start,0.7,OCEANIA
6097,John Maneniaru,Solomon Islands,1103157725,Stub,0.7,OCEANIA
6098,Andrew Manepora,Solomon Islands,1103157719,Stub,0.7,OCEANIA
6099,Julian Moti,Solomon Islands,1097797290,C,0.7,OCEANIA
6100,Bartholomew Parapolo,Solomon Islands,1103157673,Stub,0.7,OCEANIA
6101,Daniel Suidani,Solomon Islands,1109257595,Start,0.7,OCEANIA
6102,Anthony Veke,Solomon Islands,921555219,Stub,0.7,OCEANIA
6103,Joseph Waleanisia,Solomon Islands,1103157537,Stub,0.7,OCEANIA
6104,Ajilon Jasper Nasiu,Solomon Islands,1103157600,Stub,0.7,OCEANIA
6105,Hassan Adan Wadadid,Somalia,1042858869,Start,17.6,EASTERN AFRICA
6106,Raqiya Haji Dualeh Abdalla,Somalia,1070088517,C,17.6,EASTERN AFRICA
6107,Mohamoud Diriye Abdi Joof,Somalia,1025168021,Stub,17.6,EASTERN AFRICA
6108,Abdihakim Luqman,Somalia,1050295609,Stub,17.6,EASTERN AFRICA
6109,Abdillahi Fadal Iman,Somalia,1108538185,Stub,17.6,EASTERN AFRICA
6110,Ahmed Abdisalam Adan,Somalia,1103645386,C,17.6,EASTERN AFRICA
6111,Abukar Umar Adani,Somalia,1062681170,Stub,17.6,EASTERN AFRICA
6112,Abshir Aden Ferro,Somalia,1080801324,C,17.6,EASTERN AFRICA
6113,Aden Isaq Ahmed,Somalia,1089541757,Start,17.6,EASTERN AFRICA
6114,Abdulahi Ahmed Afrah,Somalia,1062657842,Stub,17.6,EASTERN AFRICA
6115,Agalule,Somalia,969628551,Stub,17.6,EASTERN AFRICA
6116,Ahmed Abdi Mohamed,Somalia,1100656544,C,17.6,EASTERN AFRICA
6117,Abdirahman Ahmed,Somalia,1024854466,Stub,17.6,EASTERN AFRICA
6118,Abdullahi Mohamed Ali,Somalia,1086170226,Start,17.6,EASTERN AFRICA
6119,Ahmed Ibrahim Artan,Somalia,1091235719,Start,17.6,EASTERN AFRICA
6120,Awad Ahmed Ashareh,Somalia,934134220,Stub,17.6,EASTERN AFRICA
6121,Abdirahman Aw Ali Farrah,Somalia,1090813639,Start,17.6,EASTERN AFRICA
6122,Ali Abdi Aware,Somalia,1101217147,Stub,17.6,EASTERN AFRICA
6123,Abdurahman Abdullahi Baadiyow,Somalia,1100441625,Start,17.6,EASTERN AFRICA
6124,Bashir Bililiqo,Somalia,1111557716,Stub,17.6,EASTERN AFRICA
6125,Abdinuur Biindhe,Somalia,1095417153,Stub,17.6,EASTERN AFRICA
6126,Hussein Hagi Bood,Somalia,1106104619,Stub,17.6,EASTERN AFRICA
6127,Abdi Hassan Buni,Somalia,1091978667,Start,17.6,EASTERN AFRICA
6128,Dahir Mohamud Gelle,Somalia,1086845086,Stub,17.6,EASTERN AFRICA
6129,Abdikarin Dahir,Somalia,919546861,Stub,17.6,EASTERN AFRICA
6130,Abdikarim Dhaaye,Somalia,916623039,Stub,17.6,EASTERN AFRICA
6131,Ali Dhere,Somalia,1111018225,Stub,17.6,EASTERN AFRICA
6132,Djama Ali Moussa,Somalia,1084934202,Stub,17.6,EASTERN AFRICA
6133,Ahmed Farah Dualeh,Somalia,1088167837,Stub,17.6,EASTERN AFRICA
6134,Mohamed Omar Dubad,Somalia,1036128178,Start,17.6,EASTERN AFRICA
6135,Osman Dubbe,Somalia,1104337611,Start,17.6,EASTERN AFRICA
6136,Mohamed Ali Facaye,Somalia,959891467,Stub,17.6,EASTERN AFRICA
6137,Abdulcadir Gabeire Farah,Somalia,1083176145,B,17.6,EASTERN AFRICA
6138,Abdulrahim Abby Farah,Somalia,1082812482,C,17.6,EASTERN AFRICA
6139,Ahmed Moalim Fiqi,Somalia,1115853537,Start,17.6,EASTERN AFRICA
6140,Mohamud Abdi Gaab,Somalia,1059533900,Stub,17.6,EASTERN AFRICA
6141,Ahmed Gacmayare,Somalia,1055233016,Stub,17.6,EASTERN AFRICA
6142,Garaad Abdulahi Garaad Soofe,Somalia,1092287063,Start,17.6,EASTERN AFRICA
6143,Garab-Yare,Somalia,948816741,Stub,17.6,EASTERN AFRICA
6144,Jama Mohamed Ghalib,Somalia,1113251693,Start,17.6,EASTERN AFRICA
6145,Ahmed Mohamed Gulaid,Somalia,1088536676,Stub,17.6,EASTERN AFRICA
6146,Yusuf Ahmed Hagar Dabageed,Somalia,1057222114,Start,17.6,EASTERN AFRICA
6147,Zakaria Mohamed Haji-Abdi,Somalia,1001700462,Start,17.6,EASTERN AFRICA
6148,Anisa Hajimumin,Somalia,1114018333,Start,17.6,EASTERN AFRICA
6149,Abdulkadir Abdi Hashi,Somalia,1033350989,Start,17.6,EASTERN AFRICA
6150,Mohamed Ali Hassan,Somalia,1051816121,Stub,17.6,EASTERN AFRICA
6151,Zakia Hussein,Somalia,1112017371,Stub,17.6,EASTERN AFRICA
6152,Abdirahman Haji Aden Ibbi,Somalia,1093240772,Stub,17.6,EASTERN AFRICA
6153,Ibraahim Guure,Somalia,1041051193,Stub,17.6,EASTERN AFRICA
6154,Ibrahim Megag Samatar,Somalia,1100656361,Start,17.6,EASTERN AFRICA
6155,Hanifa Mohamed Ibrahim,Somalia,1042602017,Stub,17.6,EASTERN AFRICA
6156,Ahmed Mohamed Iman,Somalia,1093959197,Stub,17.6,EASTERN AFRICA
6157,Ibrahim Artan Ismail,Somalia,1092718719,Stub,17.6,EASTERN AFRICA
6158,Mohamed Sheikh Ismail,Somalia,1009328790,Start,17.6,EASTERN AFRICA
6159,Yusuf Mohamed Ismail,Somalia,1030025861,Start,17.6,EASTERN AFRICA
6160,Abdihamid Sheikh Abdisalam Isse,Somalia,993306568,Stub,17.6,EASTERN AFRICA
6161,Ahmed Sheikh Jama,Somalia,971059346,Stub,17.6,EASTERN AFRICA
6162,Bashir Mohamed Jama,Somalia,1047607338,Start,17.6,EASTERN AFRICA
6163,Farah Ali Jama,Somalia,1069321898,Start,17.6,EASTERN AFRICA
6164,Hibaq Jama,Somalia,1082993295,Stub,17.6,EASTERN AFRICA
6165,Mohamed Yusuf Jama,Somalia,1105894241,Stub,17.6,EASTERN AFRICA
6166,Abdirahman Janaqow,Somalia,1016481335,Start,17.6,EASTERN AFRICA
6167,Yusuf Hussein Jimaale,Somalia,1109018708,Stub,17.6,EASTERN AFRICA
6168,Abdirizak Jurile,Somalia,1115857480,Start,17.6,EASTERN AFRICA
6169,Muna Khalif,Somalia,1098095871,Start,17.6,EASTERN AFRICA
6170,Mohammed Awale Liban,Somalia,1056519656,Stub,17.6,EASTERN AFRICA
6171,Maslah Mohammed Siad Barre,Somalia,1049402564,Start,17.6,EASTERN AFRICA
6172,Mohammed Abdullah Hassan,Somalia,1115797248,C,17.6,EASTERN AFRICA
6173,Hassan Ali Mire,Somalia,1113047346,C,17.6,EASTERN AFRICA
6174,Hassan Moalim,Somalia,1101935309,Stub,17.6,EASTERN AFRICA
6175,Mohamed Ainanshe Guled,Somalia,1074486381,Start,17.6,EASTERN AFRICA
6176,Abdinur Sheikh Mohamed,Somalia,1048396818,Stub,17.6,EASTERN AFRICA
6177,Abdullahi Mohamed Nur,Somalia,1044041777,Stub,17.6,EASTERN AFRICA
6178,Haji Ibrahim Nur,Somalia,1089443067,Stub,17.6,EASTERN AFRICA
6179,Mohamed Nur,Somalia,1050474386,C,17.6,EASTERN AFRICA
6180,Mohamed Ali Nur,Somalia,1059166816,GA,17.6,EASTERN AFRICA
6181,Abdilqadir Ali Omar,Somalia,1004888349,Stub,17.6,EASTERN AFRICA
6182,Musa Kassim Omar,Somalia,991598166,Stub,17.6,EASTERN AFRICA
6183,Mustafa Mohammed Omar,Somalia,1115032770,Start,17.6,EASTERN AFRICA
6184,Abdirahman Dahir Osman,Somalia,975462878,Stub,17.6,EASTERN AFRICA
6185,Jama Abdullahi Qalib,Somalia,1105878436,Stub,17.6,EASTERN AFRICA
6186,Djama Rabile Ghod,Somalia,1100056788,Start,17.6,EASTERN AFRICA
6187,Said Mohamed Rage,Somalia,994839148,Stub,17.6,EASTERN AFRICA
6188,Ali Said Raygal,Somalia,985430850,Stub,17.6,EASTERN AFRICA
6189,Abdulkadir Sheikh Sakhawudeen,Somalia,1113086828,Stub,17.6,EASTERN AFRICA
6190,Yusuf Osman Samatar,Somalia,998215519,GA,17.6,EASTERN AFRICA
6191,Mohamed Adan Saqadhi,Somalia,1095290994,Stub,17.6,EASTERN AFRICA
6192,Aden Saran-Sor,Somalia,919377968,Stub,17.6,EASTERN AFRICA
6193,Ali Sheegow,Somalia,1025739043,Stub,17.6,EASTERN AFRICA
6194,Said Hassan Shire,Somalia,1009111397,Stub,17.6,EASTERN AFRICA
6195,Mohamud Siraji,Somalia,1098114316,C,17.6,EASTERN AFRICA
6196,Hawo Tako,Somalia,1106611306,Stub,17.6,EASTERN AFRICA
6197,Khalif Mumin Tohow,Somalia,1105752730,Start,17.6,EASTERN AFRICA
6198,Abdi Mohamed Ulusso,Somalia,1106387858,Stub,17.6,EASTERN AFRICA
6199,Omar Ismail Waberi,Somalia,1074732557,Stub,17.6,EASTERN AFRICA
6200,Deqa Yasin,Somalia,1032785373,Start,17.6,EASTERN AFRICA
6201,Deeq Sulaiman Yusuf,Somalia,977166270,Start,17.6,EASTERN AFRICA
6202,Mohamoud Hashi Abdi,Somalia,1042062671,Stub,17.6,EASTERN AFRICA
6203,Muse Bihi Abdi,Somalia,1105150647,C,17.6,EASTERN AFRICA
6204,Abdilahi Husein Iman Darawal,Somalia,1062337689,Stub,17.6,EASTERN AFRICA
6205,Abdillahi Mohamed Dahir,Somalia,1055763252,Stub,17.6,EASTERN AFRICA
6206,Omar Ali Abdillahi,Somalia,961838890,Stub,17.6,EASTERN AFRICA
6207,Abdirahim Ali Ismail,Somalia,1033777237,Stub,17.6,EASTERN AFRICA
6208,Mohamed Yusuf Abdirahman,Somalia,1056374599,Stub,17.6,EASTERN AFRICA
6209,Abdullahi Abdi Omar,Somalia,1107511169,Stub,17.6,EASTERN AFRICA
6210,Abdirahman Mohamed Abdullahi,Somalia,1093454962,C,17.6,EASTERN AFRICA
6211,Ahmed Haji Ali Adami,Somalia,991379241,Stub,17.6,EASTERN AFRICA
6212,Suleiman Mohamoud Adan,Somalia,1100648418,Stub,17.6,EASTERN AFRICA
6213,Zamzam Abdi Adan,Somalia,1104180941,Stub,17.6,EASTERN AFRICA
6214,Ahmed Aw Dahir,Somalia,1062918876,Start,17.6,EASTERN AFRICA
6215,Mohammed Ahmed Alin,Somalia,1067230288,Stub,17.6,EASTERN AFRICA
6216,Mohamed Nour Arrale,Somalia,1010517655,Stub,17.6,EASTERN AFRICA
6217,Abdirizak Ibrahim Mohamed Attash,Somalia,1106387976,Stub,17.6,EASTERN AFRICA
6218,Bashe Awil Omar,Somalia,1080305059,Stub,17.6,EASTERN AFRICA
6219,Buurmadow,Somalia,1060454282,Start,17.6,EASTERN AFRICA
6220,Mohamed Abdi Dhinbil,Somalia,1105389938,Stub,17.6,EASTERN AFRICA
6221,Hussein Ali Duale,Somalia,1061678975,Start,17.6,EASTERN AFRICA
6222,Hussein Abdi Dualeh,Somalia,1046373247,Start,17.6,EASTERN AFRICA
6223,Bashe Mohamed Farah,Somalia,1100193203,Stub,17.6,EASTERN AFRICA
6224,Khadra Haji Ismail Geid,Somalia,1110909858,Stub,17.6,EASTERN AFRICA
6225,Dayib Gurey,Somalia,1105996972,Stub,17.6,EASTERN AFRICA
6226,Suleiman Hassan Haddi,Somalia,1080321751,Stub,17.6,EASTERN AFRICA
6227,Suleiman Haglotosiye,Somalia,1113248839,Start,17.6,EASTERN AFRICA
6228,Hassan Ismail Yusuf,Somalia,1115803831,Start,17.6,EASTERN AFRICA
6229,Abdiaziz Hussein Hassan,Somalia,1050666572,Stub,17.6,EASTERN AFRICA
6230,Hussein Mohamed Mohamoud,Somalia,1025215950,Stub,17.6,EASTERN AFRICA
6231,Hassan Isse Jama,Somalia,1082326113,Start,17.6,EASTERN AFRICA
6232,Abdiqani Mohamoud Jidhe,Somalia,1102025422,Stub,17.6,EASTERN AFRICA
6233,Dahir Riyale Kahin,Somalia,1114879468,Start,17.6,EASTERN AFRICA
6234,Mohamed Hussein Jama,Somalia,1057643441,Stub,17.6,EASTERN AFRICA
6235,Ahmed Mohamed Mohamoud,Somalia,1114881150,GA,17.6,EASTERN AFRICA
6236,Mohamed Ahmed Mohamud,Somalia,1069732157,Stub,17.6,EASTERN AFRICA
6237,Nafisat Yusuf Mohammed,Somalia,1013484175,Start,17.6,EASTERN AFRICA
6238,Ismail Haji Nour,Somalia,1080319184,Stub,17.6,EASTERN AFRICA
6239,Osman Saleban Jama,Somalia,1073933365,Start,17.6,EASTERN AFRICA
6240,Liban Yusuf Osman,Somalia,1078601021,Start,17.6,EASTERN AFRICA
6241,Ahmed Muhammad Aden Qeybe,Somalia,1100656814,Stub,17.6,EASTERN AFRICA
6242,Abdirisaq Waberi Roble,Somalia,964350062,Stub,17.6,EASTERN AFRICA
6243,Jibrell Ali Salad,Somalia,1086444472,Start,17.6,EASTERN AFRICA
6244,Abdirahman Saylici,Somalia,1106387960,Stub,17.6,EASTERN AFRICA
6245,Abdirahman Ahmed Ali Tuur,Somalia,1114877231,C,17.6,EASTERN AFRICA
6246,Faysal Ali Warabe,Somalia,1105125295,C,17.6,EASTERN AFRICA
6247,Ali Mohamed Warancadde,Somalia,1050457012,Stub,17.6,EASTERN AFRICA
6248,Ahmed Yusuf Yasin,Somalia,1082812507,Stub,17.6,EASTERN AFRICA
6249,Mohamed Yonis,Somalia,1092949757,C,17.6,EASTERN AFRICA
6250,Ali Mohamed Yussuf,Somalia,1021493082,Stub,17.6,EASTERN AFRICA
6251,Isse Ahmed Yusuf,Somalia,1005192126,Stub,17.6,EASTERN AFRICA
6252,Dulton Adams,South Africa,1086408049,Stub,60.6,SOUTHERN AFRICA
6253,Bongani Baloyi,South Africa,1084870878,C,60.6,SOUTHERN AFRICA
6254,Henry Barrington,South Africa,1091913293,Start,60.6,SOUTHERN AFRICA
6255,Japie Basson,South Africa,1091913341,Start,60.6,SOUTHERN AFRICA
6256,Christiaan Frederik Beyers,South Africa,1099763792,Start,60.6,SOUTHERN AFRICA
6257,Hendrietta Bogopane-Zulu,South Africa,1091913446,Start,60.6,SOUTHERN AFRICA
6258,Bongani Bongo,South Africa,1093781956,C,60.6,SOUTHERN AFRICA
6259,Henry Burton (South African politician),South Africa,1103715218,Start,60.6,SOUTHERN AFRICA
6260,Shaun Byneveldt,South Africa,1086431155,Stub,60.6,SOUTHERN AFRICA
6261,Marshall Campbell,South Africa,1112455259,Start,60.6,SOUTHERN AFRICA
6262,Geoffrey Cronjé,South Africa,1087229553,Stub,60.6,SOUTHERN AFRICA
6263,Rowan Cronjé,South Africa,1090126948,C,60.6,SOUTHERN AFRICA
6264,David Dichaba,South Africa,1087229999,Stub,60.6,SOUTHERN AFRICA
6265,Stephanus Jacobus du Toit,South Africa,1070184582,GA,60.6,SOUTHERN AFRICA
6266,Jennifer Ferguson,South Africa,1084878734,Start,60.6,SOUTHERN AFRICA
6267,Benjamin Wesley Greenacre,South Africa,1088248229,Stub,60.6,SOUTHERN AFRICA
6268,Owen Horwood,South Africa,1084875345,Start,60.6,SOUTHERN AFRICA
6269,Danie Hough,South Africa,1096032434,Stub,60.6,SOUTHERN AFRICA
6270,John William Jagger,South Africa,1088423836,Start,60.6,SOUTHERN AFRICA
6271,Christina Jasson,South Africa,1095281104,Start,60.6,SOUTHERN AFRICA
6272,Makhosi Khoza,South Africa,1110352747,Start,60.6,SOUTHERN AFRICA
6273,Adam Kok III,South Africa,1084880247,C,60.6,SOUTHERN AFRICA
6274,Cornelius Kok II,South Africa,1027218749,Start,60.6,SOUTHERN AFRICA
6275,Joel Krige,South Africa,1092237074,Stub,60.6,SOUTHERN AFRICA
6276,Johannes Christoffel Krogh,South Africa,1097324284,Start,60.6,SOUTHERN AFRICA
6277,Dawid Kruiper,South Africa,1084880270,Start,60.6,SOUTHERN AFRICA
6278,Cornelis Jacobus Langenhoven,South Africa,1100944645,C,60.6,SOUTHERN AFRICA
6279,Maruping Lekwene,South Africa,1088788887,Start,60.6,SOUTHERN AFRICA
6280,Lindiwe Mabuza,South Africa,1100374167,C,60.6,SOUTHERN AFRICA
6281,Elizabeth Mafekeng,South Africa,1084880274,C,60.6,SOUTHERN AFRICA
6282,Mmusi Maimane,South Africa,1115303784,GA,60.6,SOUTHERN AFRICA
6283,Geoff Makhubo,South Africa,1098843482,C,60.6,SOUTHERN AFRICA
6284,Mabel Malherbe,South Africa,1091904503,Start,60.6,SOUTHERN AFRICA
6285,Neo Maneng,South Africa,1090707645,Stub,60.6,SOUTHERN AFRICA
6286,Themba Maseko,South Africa,1084880381,Start,60.6,SOUTHERN AFRICA
6287,Bandile Masuku,South Africa,1115516317,C,60.6,SOUTHERN AFRICA
6288,Qaqambile Matanzima,South Africa,1084880360,C,60.6,SOUTHERN AFRICA
6289,Khayelihle Mathaba,South Africa,1084880305,Stub,60.6,SOUTHERN AFRICA
6290,Graham McIntosh,South Africa,1071895270,C,60.6,SOUTHERN AFRICA
6291,Ntombi Lentheng Mekgwe,South Africa,1084875290,Stub,60.6,SOUTHERN AFRICA
6292,Jan Meyer,South Africa,1100262444,B,60.6,SOUTHERN AFRICA
6293,Clarence Mini,South Africa,1084878322,C,60.6,SOUTHERN AFRICA
6294,Wilton Mkwayi,South Africa,1101374740,C,60.6,SOUTHERN AFRICA
6295,Zwakele Mncwango,South Africa,1114285475,C,60.6,SOUTHERN AFRICA
6296,Ellen Molekane,South Africa,1084871818,Stub,60.6,SOUTHERN AFRICA
6297,Silas Molema,South Africa,1087407617,Start,60.6,SOUTHERN AFRICA
6298,John Moodey,South Africa,1098205766,C,60.6,SOUTHERN AFRICA
6299,Frederick Moor,South Africa,1086100029,Start,60.6,SOUTHERN AFRICA
6300,Viola Motsumi,South Africa,1084876921,Start,60.6,SOUTHERN AFRICA
6301,Dali Mpofu,South Africa,1113078843,Start,60.6,SOUTHERN AFRICA
6302,Mpumi Mpofu,South Africa,1084874811,Stub,60.6,SOUTHERN AFRICA
6303,Bongani Msomi,South Africa,1084870895,Stub,60.6,SOUTHERN AFRICA
6304,Prema Naidoo,South Africa,1086619086,Start,60.6,SOUTHERN AFRICA
6305,Sister Bernard Ncube,South Africa,1092981088,C,60.6,SOUTHERN AFRICA
6306,John Nkadimeng,South Africa,1106722224,Start,60.6,SOUTHERN AFRICA
6307,Sibongile Judith Nkomo,South Africa,1112786688,Stub,60.6,SOUTHERN AFRICA
6308,Stafford Parker,South Africa,1105552581,Start,60.6,SOUTHERN AFRICA
6309,Fawzia Peer,South Africa,1084880279,Stub,60.6,SOUTHERN AFRICA
6310,Penny Penny,South Africa,1092903833,Start,60.6,SOUTHERN AFRICA
6311,Pieter Gysbert Noodt,South Africa,975860917,Stub,60.6,SOUTHERN AFRICA
6312,Amichand Rajbansi,South Africa,1066986085,C,60.6,SOUTHERN AFRICA
6313,JN Reddy (politician),South Africa,1113392946,GA,60.6,SOUTHERN AFRICA
6314,Zamani Saul,South Africa,1084877243,Start,60.6,SOUTHERN AFRICA
6315,Helen Sauls-August,South Africa,1098455848,Stub,60.6,SOUTHERN AFRICA
6316,Charles Saunders (colonial administrator),South Africa,1098520391,Start,60.6,SOUTHERN AFRICA
6317,Floyd Shivambu,South Africa,1093791445,C,60.6,SOUTHERN AFRICA
6318,Archie Sibeko,South Africa,1096673163,C,60.6,SOUTHERN AFRICA
6319,Letitia Sibeko,South Africa,1107939937,Start,60.6,SOUTHERN AFRICA
6320,Edward Philip Solomon,South Africa,1106269773,Start,60.6,SOUTHERN AFRICA
6321,Max Sonnenberg,South Africa,1096328535,Start,60.6,SOUTHERN AFRICA
6322,Walter Stanford,South Africa,1112747607,C,60.6,SOUTHERN AFRICA
6323,Richard Stuttaford,South Africa,980482363,Start,60.6,SOUTHERN AFRICA
6324,Michael Tellinger,South Africa,1102506186,Start,60.6,SOUTHERN AFRICA
6325,Moses Twebe,South Africa,1084874768,Stub,60.6,SOUTHERN AFRICA
6326,Johannes Hendrikus Viljoen,South Africa,1091590968,Stub,60.6,SOUTHERN AFRICA
6327,Andries Waterboer,South Africa,1084880251,Start,60.6,SOUTHERN AFRICA
6328,Nicolaas Waterboer,South Africa,1105620135,Start,60.6,SOUTHERN AFRICA
6329,Alan Winde,South Africa,1107724739,GA,60.6,SOUTHERN AFRICA
6330,Thuli Dladla,South Africa,1046068469,Stub,60.6,SOUTHERN AFRICA
6331,Paul Dlamini,South Africa,1081249695,Stub,60.6,SOUTHERN AFRICA
6332,Prince Sozisa Dlamini,South Africa,808556266,B,60.6,SOUTHERN AFRICA
6333,Njabulo Mabuza,South Africa,1081249733,Stub,60.6,SOUTHERN AFRICA
6334,Themba Masuku,South Africa,1092838946,Start,60.6,SOUTHERN AFRICA
6335,Charles Myeza,South Africa,1112285121,Stub,60.6,SOUTHERN AFRICA
6336,Ben Nsibandze,South Africa,1100374538,Stub,60.6,SOUTHERN AFRICA
6337,Jackson Abugo,South Sudan,1095291739,Stub,10.9,EASTERN AFRICA
6338,Anisia Achieng,South Sudan,1101103198,Start,10.9,EASTERN AFRICA
